date,ret_1d,ret_3d,ret_7d,ret_14d,ret_30d,ret_90d,ma_z_30,ma_z_90,ma_z_200,dd_90,ru_90,rangepos_7,rv,rv_ratio_3_30,rv_rank,park_ratio,volu_z_7_90,spotvol_z,upvol_share_7,mvrv,mvrv_rank,mvrv_ch_30,netflow_7,netflow_30,netflow_rank,splyex_ch_7,splyex_ch_30,flowin_z,adr_mom_30,adr_px_div,hash_mom_30,fee_z,txtfr_mom_30,ethbtc_ch_7,ethbtc_ch_30,stbl_gr_7,stbl_gr_30,funding,funding_3d,funding_z_30,fwd_ret_1d,fwd_ret_2d,fwd_ret_3d,close
2013-01-27,0.006269613013595615,0.017770602348907177,0.12705887811890518,0.25489224962879004,0.289198372969745,0.4883527679139322,1.7570351036307215,2.637962416060968,3.047156847927963,0.0,0.6541353383458648,0.5733333333333339,0.0401082792107909,1.442753068280514,0.38676844783715014,1.3857837912837077,1.1731657158185733,1.6779725414578046,0.5458549587567523,2.16087068,0.989821882951654,0.20392986000789537,0.000575366428361911,0.0037971674830878047,0.4186046511627907,0.004043851874803384,0.128559932333135,0.7200324017548629,0.22329438003451862,-0.06590399293522636,-0.03689130610718294,0.7312875204279877,0.13818576566855967,,,,,,,,0.0590190555095251,0.0947935174316846,0.099948168020349,17.6
2013-01-28,0.059019055509525145,0.06528866852312082,0.1223461894607994,0.2807431601695088,0.34518712313009103,0.5473718234234574,2.127469313502366,3.0590065932433728,3.5126354098739365,0.0,0.7546992481203008,0.8343750000000008,0.0590682997022093,1.1780688621699504,0.616751269035533,1.0623845843772648,1.152731630213788,1.6897713652075415,0.5488571094087625,2.18079976,0.9923857868020305,0.2114340163432178,-0.0012505497929516081,0.005567359758006913,0.35309278350515466,-0.008677883671262987,0.20051015833834218,0.6181056969985081,0.24574093362721783,-0.0994461895028732,-0.053071779018127874,0.8652492371127861,0.15669626082889465,,,,,,,,0.0357744619221595,0.0409291125108238,0.0915538029698491,18.67
2013-01-29,0.03577446192215951,0.10106313044528017,0.10909991308292263,0.3094504548685758,0.38247558988346575,0.5647971466774203,2.2086519608757094,3.204062027767879,3.7421406294662356,0.0,0.8186090225563911,0.8701298701298702,0.0769982909993535,1.1914333406397948,0.7721518987341772,1.1682179840938067,1.180688538979929,1.642926115222548,0.5623153061069953,2.27526587,0.9949367088607595,0.2718379992716098,0.003943349119786567,0.005589306151691583,0.493573264781491,0.02838702344593802,0.2014597994407259,0.397185580630872,0.3111138199391039,-0.07136176994436183,-0.023617244208847588,1.009723362678736,0.24182973732835755,,,,,,,,0.0051546505886644,0.0557793410476896,0.0503884924128132,19.35
2013-01-30,0.005154650588664422,0.09994816802034909,0.10564618913498693,0.29163159248226384,0.38460451955559316,0.5836819900779867,2.0223751845840887,3.057775730825694,3.6774372141872202,0.0,0.8280075187969924,0.8961038961038956,0.0552472756418208,1.2722084261718085,0.5707070707070707,1.2609441528655763,1.0697877845449613,1.6701374631474146,0.5396796139180338,2.32416991,0.9974747474747475,0.2934861443951826,0.0035251438130141995,0.006005164075697988,0.4717948717948718,0.025300317494890034,0.2197426406095675,0.4239539361376436,0.3140828348661433,-0.07052168468944986,-0.04932233889948057,1.1284367495202494,0.2515990172716478,,,,,,,,0.0506246904590252,0.0452338418241487,0.0188444588373867,19.45
2013-01-31,0.05062469045902521,0.09155380296984914,0.16834346082828136,0.2867050328039543,0.4367409260999402,0.6510356952098184,2.2142689901555705,3.3129962165896236,4.019440429978363,0.0,0.9229323308270676,0.8893442622950821,0.0710709452356939,1.3255486979678754,0.7380352644836272,1.3519860870677654,0.8807802570263122,1.646776726443347,0.918942609446443,2.32557517,0.9974811083123426,0.28891630051422146,0.005484628460563362,0.0051977535048407415,0.5447570332480819,0.03992522437734358,0.18473951972999836,0.3460888985336134,0.31547572624351794,-0.12126519985642226,-0.03992652921457207,1.0229702641203253,0.23604847558029185,,,,,,,,-0.0053908486348764,-0.0317802316216384,-0.0083436066857571,20.46
2013-02-01,-0.005390848634876423,0.0503884924128132,0.15145162285809347,0.267734926042697,0.44123233196679545,0.6465824931509057,1.9530823165901718,3.06394000572006,3.821278464220447,-0.005376344086021501,0.9125939849624061,0.8498845265588917,0.0618987833829643,1.2006466709151722,0.6432160804020101,1.1242494502872389,0.8244623746893913,1.4612817273995575,0.7743942737421755,2.38254625,1.0,0.3420277752505523,0.012630729203663612,0.007824070739767616,0.6862244897959183,0.0969905324834699,0.3067148927206196,0.24499308492637295,0.25396651656253333,-0.18726581540426213,-0.025181282128578175,1.0405109769663805,0.23850015760299037,,,,,,,,-0.026389382986762,-0.0029527580508807,-0.0024600258408624,20.35
2013-02-02,-0.02638938298676209,0.01884445883738675,0.12506223987133142,0.253623564824344,0.4072325621726188,0.6220710449883435,1.5923550126827037,2.6893149331961137,3.463990421710528,-0.03128054740957964,0.8454376163873369,0.6989795918367349,0.0483933668980033,1.1501773114546194,0.48621553884711777,1.0698867722807843,0.9431185537395185,1.3576347249960723,0.7027136582902413,2.33077644,0.9949874686716792,0.3181071455272182,0.0140127142449692,0.008280573493226365,0.7048346055979644,0.10875685038076388,0.33052540103665584,0.25927377630689513,0.27680425234737704,-0.13042830982524173,-0.006363084138613306,1.0935916553212803,0.24770591978117196,,,,,,,,0.0234366249358814,0.0239293571458997,0.0337333572425205,19.82
2013-02-03,0.023436624935881407,-0.008343606685757152,0.1422292517936171,0.2692881299125225,0.4306691871085001,0.6324355883568723,1.6449800079784025,2.746611613427288,3.5516247026939527,-0.008308895405669703,0.8891992551210428,0.7982954545454543,0.037773373746775,0.9406927857569739,0.345,0.9075402964579398,0.9648606819642548,1.5305462614170169,0.705258340229511,2.2350697,0.9825,0.25539146437600224,0.02261967111321283,0.008676016014839995,0.8096446700507615,0.18812497289851504,0.35186374506089835,0.5228989511077751,0.2273775695176301,-0.20329161759087,-0.01448226155760679,1.2068624439370703,0.25329572740441186,,,,,,,,0.0004927322100183,0.0102967323066391,0.0300993596028189,20.29
2013-02-04,0.0004927322100183467,-0.002460025840862423,0.08370292849411039,0.20604911795490968,0.43419912742396816,0.6366457969670231,1.5289239665164143,2.621940366057282,3.443613116244206,-0.00782013685239491,0.8796296296296295,0.716599190283401,0.0594002518092796,0.9047258751837521,0.6184538653366584,0.8957008992322801,0.9357783559306833,1.6222527437201835,0.7029792555119516,2.32891208,0.9925187032418953,0.3034685056016224,0.016678296400442435,0.007130575101834392,0.7417721518987341,0.13217981356459552,0.2721307061965168,0.523525502576507,0.23222203029856914,-0.20197709712539902,0.03125104089782216,1.2187524258389397,0.2735938545099401,,,,,,,,0.0098040000966208,0.0296066273928004,0.0671520978424588,20.3
2013-02-05,0.009804000096620835,0.03373335724252052,0.05773246666857171,0.16683237975149418,0.44400312752058896,0.6408787520141883,1.4960764554304877,2.5792115583184376,3.4221289989166546,0.0,0.8981481481481479,0.7674418604651161,0.0587228507212704,0.9468913157949772,0.6069651741293532,0.8945742429570582,0.8753221276668133,1.5970979851709397,0.6908634851351637,2.30317042,0.9825870646766169,0.2892702331120307,0.011331076963166924,0.005052681102047971,0.6717171717171717,0.08615080886172755,0.17866211361485052,0.4996180753709579,0.20442106457353937,-0.2395820629470496,0.04882797403420547,1.2112339588146197,0.2696142502041248,,,,,,,,0.0198026272961797,0.057348097745838,0.0886360727166315,20.5
2013-02-06,0.01980262729617973,0.03009935960281894,0.0723804433760869,0.1780266325110738,0.46001068384821714,0.6597558817894252,1.5417049580420554,2.612395777253453,3.4781061925199945,0.0,0.9361111111111109,0.9479768786127168,0.0317516169855754,0.9091628927790965,0.2456575682382134,0.7955222904258041,0.9279008003621146,1.374282138226806,0.7031838329215631,2.31494333,0.9851116625310173,0.29245348420016226,0.0062670454490928364,0.0069101561929824275,0.5591939546599496,0.04588213617251191,0.26151874758580496,0.24959196664963837,0.22154397615707921,-0.23846670769113792,0.08348292076721098,1.1414281999707485,0.30275993662068146,,,,,,,,0.0375454704496583,0.0688334454204519,0.1013352083249883,20.91
2013-02-07,0.03754547044965833,0.06715209784245889,0.05930122336672,0.22764468419500142,0.4750832984458167,0.6982268497600265,1.709338484705102,2.7676972409811316,3.671992608072927,0.0,1.0083256244218317,0.8983739837398375,0.0351863143666811,0.7660969959944715,0.2995049504950495,0.7608167522490521,0.9197353416081132,1.3858281301999635,0.7128381913800559,2.36137756,0.9975247524752475,0.3147319103705546,-0.013036508602460486,0.002514336089242806,0.18341708542713567,-0.08362437136087375,0.08158396813916258,0.23663605764804763,0.1859663881644149,-0.2891169102814018,0.08108897652526315,1.1027219034960087,0.2790450186068192,,,,,,,,0.0312879749707935,0.06378973787533,0.0877020642508849,21.71
2013-02-08,0.031287974970793594,0.08863607271663154,0.09598004697238997,0.24743166983048356,0.500462836730444,0.7285893272098771,1.8116108521884782,2.8575828641144785,3.796443483638992,0.0,1.0702402957486137,0.9265175718849838,0.0466586989156141,0.6965369191482063,0.4740740740740741,0.7094840295503068,0.8801689551304044,1.2581638157664887,0.834600036820288,2.44320117,1.0,0.3419392488157016,-0.021353534303875585,0.0042090332195058085,0.11779448621553884,-0.130037429191874,0.14451963491158604,0.06575602014630966,0.1622544897281486,-0.3382083470022954,0.08219266354766663,1.0896510562683326,0.28385832142464906,,,,,,,,0.0325017629045363,0.0564140892800914,0.066489741268833,22.4
2013-02-09,0.03250176290453634,0.10133520832498834,0.15487119286368858,0.27993343273501997,0.5025053921502719,0.7601664483471952,1.9005638851868825,2.941170680226253,3.9160719204203103,0.0,1.1287948482060721,0.9083969465648857,0.0443052946800844,0.7750439278656353,0.45073891625615764,0.8004328357826455,0.7540122672603604,1.2574687629995132,1.0,2.48951622,1.0,0.3650271135551173,-0.025192331298487625,0.004064589521096266,0.105,-0.14991020605727723,0.13887133479903224,-0.03237660303974732,0.12134354241828049,-0.3811618497319914,0.10962233456207393,1.0413782200748554,0.2718645095647165,,,,,,,,0.0239123263755548,0.0339879783642965,0.095938567225835,23.14
2013-02-10,0.023912326375554842,0.08770206425088496,0.15534689430336207,0.2975761460969793,0.5264177185258269,0.7794683470079674,1.9157382401429697,2.950532230932109,3.9533246536921953,0.0,1.1803127874885004,0.974358974358974,0.0537668886404375,0.8807477945878436,0.5552825552825553,0.8354229447353235,0.7474770026662282,1.1130936257850772,0.9999999999999998,2.57029343,1.0,0.3838804474131434,-0.018754766445617053,0.004674143771420588,0.13466334164588528,-0.11604817074762941,0.16309406661074632,-0.0719267538986703,0.09442100204304715,-0.4319967164827797,0.11527557351230033,0.8151778931244945,0.24384298030909335,,,,,,,,0.0100756519887416,0.0720262408502801,0.0534007767271152,23.7
2013-02-11,0.01007565198874164,0.066489741268833,0.16492981408208537,0.2486327425761958,0.5443815433635747,0.7895439989967091,1.8380749980389508,2.8626720693916283,3.876614504322359,0.0,1.1823154056517775,1.0,0.0531232762805108,0.9075003599226322,0.5416666666666666,0.8396525016757199,0.6831309314815843,1.2258790610364079,1.0,2.57573299,1.0,0.3797869495243147,-0.011866969113642172,0.0042401823569449895,0.21890547263681592,-0.07669760687256633,0.14574503670593408,-0.07386624402691297,0.05500442467951139,-0.4893771186840633,0.13268569103949668,0.7402973888675739,0.21438855603996032,,,,,,,,0.0619505888615384,0.0433251247383737,0.1349923132641973,23.94
2013-02-12,0.061950588861538466,0.09593856722583509,0.21707640284700314,0.27480886951557476,0.6244946365760495,0.8423370147042266,2.135894363715098,3.1248253644455426,4.198907492624849,0.0,1.3049773755656107,0.9311594202898547,0.0492167856002503,0.9370443008001957,0.49877750611246946,0.8636877896980472,0.8503030443060745,1.1382344307551988,1.0,2.61956557,1.0,0.40610329313869786,-0.018358414041349587,0.002064819454963205,0.13647642679900746,-0.11387495347554322,0.06603510045264893,-0.007274519433109344,0.05032887273962494,-0.5741657638364246,0.150178638803951,0.7510394213191449,0.203572520701794,,,,,,,,-0.0186254641231648,0.0730417244026589,0.0583355770129634,25.47
2013-02-13,-0.018625464123164872,0.05340077672711525,0.1786483114276585,0.2510287548037455,0.5727010274840783,0.816445396904439,1.8307966740830026,2.8245160205156625,3.8773741197821123,-0.018453082057322323,1.181500872600349,0.8086785009861935,0.0780800849174855,1.0605119319292768,0.7804878048780488,0.8780851096248664,0.8918268420407008,1.3257417378614007,0.8505318931763489,2.64695645,1.0,0.4282092290909627,-0.006562610721740928,0.0036847994233417964,0.2722772277227723,-0.04392063676022817,0.12428268576545132,0.24156077461836162,-0.004231273161350302,-0.5769323006454286,0.13101602385130384,0.7817075287761854,0.17033119000968355,,,,,,,,0.0916671885258236,0.0769610411361284,0.0953101798043249,25.0
2013-02-14,0.09166718852582367,0.1349923132641973,0.23277002950382392,0.2920712528705441,0.6573010487868095,0.871680302107431,2.3154594319263047,3.259385900160647,4.406542429598244,0.0,1.3805386620330147,0.9824253075571175,0.1122211287692051,1.3590924420469779,0.8807785888077859,1.4842962045499557,0.9906647205536225,1.4173101654551916,0.8804414521238908,2.58643345,0.9951338199513382,0.38261133425458826,0.01403049085554168,0.005979404374655099,0.7086419753086419,0.10890984619678878,0.2185939863954387,0.3151833854049933,0.01618658929940331,-0.6411144594874062,0.151312181014569,1.0020809166659725,0.20243732463353048,,,,,,,,-0.0147061473896954,0.0036429912785012,-0.0154471626144146,27.4
2013-02-15,-0.014706147389695449,0.05833557701296342,0.18677590714333503,0.28275595411572496,0.6196213884221375,0.8474213247987438,2.0039718388677676,2.9635055177005167,4.088463745934753,-0.014598540145985384,1.3457862728062553,0.8947368421052634,0.0558628290885452,1.381768848106293,0.5776699029126213,1.5052875604826836,1.0323912171806535,1.5144805640037748,0.7859221600990706,2.81731895,1.0,0.5096120402455695,0.005102166694437611,0.004373541985896893,0.5344827586206896,0.03703798466351804,0.15102118428363798,0.44393826246760504,-0.010838139150068926,-0.6304595275722065,0.1560656951667796,0.9286019015723586,0.1486561143195253,,,,,,,,0.0183491386681966,-0.0007410152247192,-0.002967361227802,27.0
2013-02-16,0.018349138668196617,0.09531017980432493,0.172623282906995,0.32749447577068375,0.5824192769529996,0.8709697819387344,1.9551531083947356,2.911748147322472,4.044299345219026,0.0,1.3605150214592272,0.9844961240310081,0.0539699508215717,1.2487731986929018,0.5569007263922519,1.43769074978634,1.0998341358639976,1.526315841404219,0.7923183315457889,2.76388477,0.9975786924939467,0.4459882710185461,0.006195597671595985,0.006456561940960793,0.5651105651105651,0.04533534040745768,0.2402283312493827,0.43421041467392124,-0.04377122820446644,-0.626190505157466,0.18070060663817378,0.9641107102733798,0.11436209394162233,,,,,,,,-0.0190901538929157,-0.0213164998959985,0.0664684757583004,27.5
2013-02-17,-0.019090153892915754,-0.015447162614414665,0.12962080263852432,0.2849676969418865,0.5497498649337029,0.8397896707679002,1.6739102355576734,2.645689327236682,3.7435204064815797,-0.018909090909090875,1.3158798283261803,0.8837209302325585,0.0724600319838302,1.0153029389361101,0.7560386473429952,0.971517008619438,1.304984299104048,1.4310748437085148,0.6265555038789576,2.75541364,0.9951690821256038,0.36940337417054825,4.5523396428274584e-05,0.004724312695650009,0.39950980392156865,0.0003187653539686863,0.16513367428688674,0.41687602004689994,-0.06280562127913569,-0.6125554862128386,0.2611244654396181,1.0054465192245132,0.11804922088575331,,,,,,,,-0.0022263460030827,0.0855586296512161,0.1061015308825454,26.98
2013-02-18,-0.002226346003082735,-0.0029673612278020007,0.11731880464670001,0.2822486187287855,0.5598015406990291,0.8375633247648175,1.5483396192401597,2.510390399840956,3.587661027666648,-0.02109090909090905,1.306769494430163,0.8720930232558145,0.0624062132033218,1.0386095369546406,0.6578313253012048,0.9917271200237885,1.317721453535317,1.4723516985511604,0.5535940301804326,2.69341809,0.9927710843373494,0.3341023184025351,0.007710743571828309,0.0029811422872952913,0.6063569682151589,0.057054746649592314,0.09821835539890733,0.6543325476867319,-0.07968841384120218,-0.6394899545402313,0.2798770356545126,0.9949287822895528,0.11465998891526397,,,,,,,,0.0877849756542988,0.1083278768856283,0.1083278768856283,26.92
2013-02-19,0.08778497565429884,0.0664684757583004,0.1431531914394604,0.36022959428646345,0.6398144565056251,0.9236330341323614,2.0300961228039167,2.896360457729011,4.044110296953776,0.0,1.4739057239057236,0.9844632768361583,0.0481549713713866,1.0049864114767901,0.47836538461538464,1.0150212501153324,1.2989465353995098,1.4640076646791438,0.5758775941641291,2.67527962,0.9903846153846154,0.3385775572005847,0.02083655132517824,0.004537241910525656,0.7926829268292683,0.17076258247543263,0.15756450567912772,0.6460954296113963,-0.09664255586985426,-0.7364570123754793,0.26203355244297555,0.9421524864868894,0.08350062276993597,,,,,,,,0.0205429012313294,0.0205429012313294,0.03378812798135,29.39
2013-02-20,0.020542901231329447,0.10610153088254547,0.1823215567939546,0.36096986822161325,0.5966256135693234,0.9263410677276565,1.9896029364378112,2.857492177156773,4.007170205891977,0.0,1.4855012427506211,0.9908496732026143,0.0507626207801328,0.900078396788771,0.5035971223021583,0.8106510784149387,1.319106190678362,1.4577989818415371,0.6696674908079742,2.87905367,1.0,0.43111906060809435,0.012156171965877512,0.004114000532202994,0.6861313868613139,0.09300751083165726,0.14079720985428712,0.554938574917872,-0.0773162716174749,-0.6739418851867983,0.2967243574325025,0.8995155066405279,0.10098071485909443,,,,,,,,0.0,0.0132452267500205,-0.0154521045589216,30.0
2013-02-21,0.0,0.10832787688562835,0.09065436826813084,0.3234243977719548,0.5476048752692871,0.9030455051241344,1.8175491328447975,2.707835654022908,3.837361755434818,0.0,1.4855012427506211,0.9713701431492842,0.0290898996349809,0.7255852396178553,0.21291866028708134,0.6472335273013364,1.1163632312957086,1.3146585731764335,0.48672537508681313,2.88625353,1.0,0.35494722631950304,0.004081471635949184,0.004050058344123143,0.49271844660194175,0.029410570311303008,0.13830619511019338,0.41342812592780104,-0.08606735820264966,-0.6336722334719368,0.3592398962613572,0.8356987910452395,0.12050578317534288,,,,,,,,0.0132452267500205,-0.0154521045589216,-0.0073603544062924,30.0
2013-02-22,0.013245226750020503,0.03378812798135003,0.1186057424078468,0.3053816495511819,0.5522417274827076,0.9089166714214401,1.757464205553644,2.647027826147431,3.7696644781711686,0.0,1.5186412593206295,0.8253205128205128,0.0683505436740748,0.8272112799177638,0.7255369928400954,0.7066600079686151,1.2130329358729388,1.0649357505693786,0.6192346392173199,2.8644687,0.9952267303102625,0.3198188457999329,0.010773831679958486,0.0030017137252271063,0.6634382566585957,0.08156845542360602,0.09896318640449064,0.40667378878459093,-0.06656367013080633,-0.6188053976135139,0.3687245649390385,0.8864983585808185,0.15243178952042413,,,,,,,,-0.0286973313089422,-0.0206055811563129,0.0009863554967037,30.4
2013-02-23,-0.028697331308942278,-0.01545210455892161,0.07155927243070809,0.2441825553377031,0.5356169774080347,0.8753333369068717,1.4487304704397714,2.3739561725399683,3.4492022281107904,-0.02828947368421053,1.4473902236951117,0.6875,0.0741010856343798,0.9811354251801571,0.7619047619047619,0.9714209888579807,1.2629826356244178,1.0990471613133754,0.5285412917364656,2.89510636,1.0,0.3246329755314641,0.0029235699628024016,0.0005444155137060867,0.45652173913043476,0.02089255567718462,0.01660364385006341,0.4597699181238457,-0.03316753940979744,-0.5687845168178322,0.3851599863793562,0.8395265740759597,0.18314357038294027,,,,,,,,0.0080917501526292,0.029683686805646,0.0514625420819547,29.54
2013-02-24,0.008091750152629236,-0.0073603544062924185,0.09874117647625308,0.2283619791147775,0.5322077382253523,0.8924010755166522,1.408739176184489,2.3187404729966414,3.382619369751278,-0.020394736842105132,1.467274233637117,0.6711538461538467,0.0556427648027489,1.1566822173055058,0.5748218527315915,1.1767303574755101,1.0097556666552305,1.3107022002408444,0.6722503419026462,2.81513609,0.9881235154394299,0.340837709853403,0.003972198978232324,0.0006896595269439315,0.4891566265060241,0.028600645018048487,0.021126896777437842,0.5031173683885306,-0.024317170508485475,-0.5565249087338378,0.3466420604226159,0.7797663272503454,0.20142317139943167,,,,,,,,0.0215919366530168,0.0433707919293256,0.0501005080824513,29.78
2013-02-25,0.02159193665301682,0.000986355496703767,0.12255945913235264,0.23987826377905255,0.5537996748783691,0.9247059287994395,1.4645253553875375,2.3359396212293726,3.4003893701926837,0.0,1.4901800327332242,0.7787056367432152,0.0378846599517952,0.9967935148359379,0.33649289099526064,0.9953460048898186,0.9123406285779785,1.1176596124926028,0.7526689086150524,2.78872419,0.985781990521327,0.2957340036677869,-0.004387625934639752,0.0007397006913355027,0.29086538461538464,-0.029798178710472634,0.022694637920855465,0.43067395036649553,0.011038483902504836,-0.5427611909758643,0.3315721073295328,0.7538137989680201,0.21368061251646964,,,,,,,,0.0217788552763088,0.0285085714294344,0.0970115965692574,30.43
2013-02-26,0.021778855276308844,0.051462542081954714,0.056553338754362484,0.1997065301938229,0.5693089171410823,0.9341338654417393,1.5231601016746226,2.351596625624995,3.416376866134832,0.0,1.5202593192868723,0.7921478060046192,0.0514832446237112,0.8565043484301181,0.5200945626477541,0.8251832711190455,0.7959129736345367,1.1033251251512395,0.7166641971460123,2.77552491,0.983451536643026,0.2844474848443963,-0.01257124263452786,0.0018765290210968457,0.2038369304556355,-0.08088125341301677,0.059654153119644615,0.33277802171705406,0.021796804301237316,-0.547512112839845,0.379540427564653,0.9483886984991661,0.2456018209737696,,,,,,,,0.0067297161531257,0.0752327412929487,0.1051997310284903,31.1
2013-02-27,0.00672971615312579,0.05010050808245135,0.04274015367615881,0.22506171047011356,0.517019577784683,0.9286633489339179,1.4708200612171918,2.290676083751784,3.3427908864905995,0.0,1.5372771474878442,0.8406466512702075,0.0476387492613976,0.8147288110879183,0.4693396226415094,0.7289932085591095,0.7587422557892293,0.953764475444587,0.711153954014645,2.82058485,0.9905660377358491,0.2933717720145015,-0.011727806247992452,0.001989627866366486,0.22248803827751196,-0.07586641724102283,0.06347774893633318,0.2738490591414002,0.03686188831057713,-0.48015768947410586,0.37682158592544646,1.0325672014381577,0.2254465043835534,,,,,,,,0.0685030251398228,0.0984700148753645,0.0871178335820548,31.31
2013-02-28,0.06850302513982287,0.09701159656925741,0.11124317881598192,0.20189754708411273,0.5497481410023464,0.9923276549555174,1.835033743642354,2.538962258999728,3.6314557108137175,0.0,1.7171799027552677,0.8681481481481481,0.090436005477385,1.118296359279018,0.8282352941176471,1.0545021421077798,0.8477484757815973,0.9118480003917657,0.8717982339816901,2.81550442,0.9858823529411764,0.2374397458878068,-0.012348537689150427,0.0006156996049096658,0.2052505966587112,-0.07956240806190895,0.018818586026738915,0.3526081181548198,0.029081330169702824,-0.5206668108326435,0.37439806121616837,1.0597999312910387,0.17929893933638574,,,,,,,,0.0299669897355415,0.0186148084422317,0.0235790469914635,33.53
2013-03-01,0.029966989735541526,0.10519973102849035,0.12796494180150278,0.2465706842093497,0.5745604801492236,1.029561531736437,1.8960695987848157,2.574976042663159,3.6733033745077472,0.0,1.7818035426731078,0.9717514124293781,0.0389933550520802,1.0547260847953488,0.3474178403755869,0.9630194677866575,0.7579219372226129,1.0939691781341392,0.8617320656227437,2.93242114,1.0,0.2617068689268076,-0.00015101263317145256,0.0022014397055435467,0.3904761904761905,-0.0010559721762282148,0.07071332479365933,0.45029500598177846,0.04149107277542896,-0.5330694073737946,0.3675008565249729,1.0842541399090686,0.17051073672550743,,,,,,,,-0.0113521812933097,-0.0063879427440781,0.055452505513089,34.55
2013-03-02,-0.011352181293309758,0.08711783358205483,0.14531009181713533,0.2168693642478434,0.5125836083968885,1.0117472924150364,1.6677934276561104,2.4041845369951123,3.472589793440032,-0.011287988422575945,1.7132644956314533,0.8927943760984173,0.0461366633399815,1.061545219668566,0.4519906323185012,1.056059822367111,0.6734419928694471,1.0168660265253247,0.9058344675233222,2.99916694,1.0,0.28964523645133333,0.01661736841301581,0.0032016464526000276,0.7529691211401425,0.13163338168328664,0.10625513484434967,0.4081943764933438,0.07094776230064426,-0.4416358460962443,0.34277268333817323,1.1508872955747684,0.19808373638883126,,,,,,,,0.0049642385492316,0.0668046868063987,0.1764004707665026,34.16
2013-03-03,0.0049642385492316065,0.023579046991463515,0.1421825802137376,0.24092375668999086,0.5229386955809966,1.0023227935121684,1.5834015754853559,2.328942811739752,3.382349117331032,-0.006367583212735117,1.7267672756155679,0.9118236472945882,0.0229768933406596,0.6694131954180343,0.10747663551401869,0.6761609910764093,0.646178104567294,0.8990993900813252,0.9047788006322298,2.94238341,0.9976635514018691,0.2349743095228478,0.017244437517958802,0.0018461713667803131,0.7630331753554502,0.1372825899370187,0.05863251088622734,0.3212858398645123,0.09932649363413226,-0.42361220194686433,0.3161818444479527,1.1912771251529706,0.17745628619245934,,,,,,,,0.061840448257167,0.171436232217271,0.2092401800804432,34.33
2013-03-04,0.061840448257167065,0.055452505513089084,0.18243109181788816,0.3049905509502407,0.6111685268249258,1.064957207670512,1.8956739253057344,2.53035392308483,3.6144429485856557,0.0,1.789915966386555,0.9328671328671333,0.0429794301934042,0.6964302358428935,0.4172494172494173,0.7331609279004662,0.8750129262347565,0.8165784177628209,0.9222179494822537,2.95351788,0.9976689976689976,0.2671819696272544,0.018033378729668446,0.00175680374035809,0.7683215130023641,0.14447071722057747,0.05563637812652256,0.10282242193218491,0.05002929967854364,-0.5611392271463822,0.3366232581943125,1.195803597216676,0.1480922538240108,,,,,,,,0.1095957839601039,0.1473997318232762,0.1321613417183436,36.52
2013-03-05,0.10959578396010397,0.17640047076650267,0.2702480205016832,0.32680135925604575,0.6973276858491484,1.1272390100945466,2.4562837042104952,2.950054584546832,4.109116147320282,0.0,2.113063407181054,0.976303317535545,0.079341183948445,0.8800019995704164,0.7906976744186046,0.8379801160084392,0.9164824495473757,0.9464452136946139,0.92963272862976,3.07990408,1.0,0.37799017185012174,0.019045414964548698,0.0009414238945537018,0.785377358490566,0.1538256132009599,0.029063550462592902,0.2848930210679807,0.03642029969636873,-0.6609073861527797,0.34737404789115356,1.0788061979855545,0.13674428040713416,,,,,,,,0.0378039478631721,0.0225655577582396,0.0712643184268539,40.75
2013-03-06,0.037803947863172184,0.20924018008044323,0.3013222522117296,0.3440624058878886,0.7346389015023023,1.146280681502196,2.437160870151473,2.9715606135419503,4.1452803062224195,0.0,2.233002291825821,0.616461366181411,0.1381111230995425,1.5055466236507256,0.9303944315545244,1.6588695929970076,1.1096458586754196,1.0544118775940527,0.9485428067350387,3.34059331,1.0,0.4344007825319023,0.020141685303932007,0.0028499578246514545,0.7929411764705883,0.16413323721013962,0.09349219950526066,0.451649602717519,0.011610535662313737,-0.7230283658399885,0.3163379133793165,1.0114698019836859,0.10377476442090128,,,,,,,,-0.0152383901049324,0.0334603705636817,0.083381608939051,42.32
2013-03-07,-0.015238390104932498,0.13216134171834368,0.21758083696697433,0.32882401578295606,0.709596511300749,1.1370080063312598,2.1037667386801555,2.7335400232779126,3.877746867483624,-0.015122873345935761,2.1841100076394193,0.5367965367965367,0.2974007716751001,2.6154680650093414,0.9907407407407407,3.2799502594553047,1.1998955974287298,1.2973535610094504,0.6048336602402672,3.41073072,1.0,0.48088508361443805,0.03878434688178291,0.007444810045792763,0.9436619718309859,0.37266556085382163,0.2875718310814488,0.7227698827513365,0.037068204815618344,-0.6725283064851306,0.2955146259922605,1.29817114947597,0.10417498821501958,,,,,,,,0.0486987606686143,0.0986199990439835,0.083064860123011,41.68
2013-03-08,0.04869876066861434,0.07126431842685395,0.23631260790004685,0.3642775497015497,0.7384926446731835,1.1864549900052261,2.218401550144986,2.8258486544715753,3.9932591482885207,0.0,2.3430099312452253,0.665429808286951,0.0799604676836384,2.5560166060367426,0.789838337182448,3.2410930943611147,1.2491879252816087,1.300216956994367,0.6178910670455202,3.24461202,0.9953810623556582,0.40159457812731847,0.031311445222999744,0.007909610389424775,0.8899297423887588,0.2807050911609126,0.3111114138112452,0.7460367499759057,0.04184940571493989,-0.6966432389582436,0.29862292950198377,1.3049467017801646,0.10990310322979724,,,,,,,,0.0499212383753692,0.0343660994543966,0.0976756696712691,43.76
