date,open,high,low,close,vol_btc,vol_usd,rv_5m,rv_park,adr_act,mvrv,fee_ntv,flow_in_ex,flow_out_ex,hashrate,sply,sply_ex,tx_tfr,spot_vol_usd,eth_price,stbl_sply,funding_daily,fwd_ret_1d,fwd_ret_2d,fwd_ret_3d
2014-11-05,329.96,344.17,328.8,338.38,15373.39989187,5204083.34121417,0.04352482598482306,0.037993349411202894,209429.0,0.97805226,13.9867993,59824.40700456,45369.99561668,289794.652620231,13464564.78566886,1298730.58429071,222936.0,12022760.2344503,,,,0.0337350583160666,0.01110893958800298,0.020504689023032478
2014-11-06,338.37,353.1,336.27,349.99,14288.79665307,4940478.820930798,0.04328256403855105,0.032338020747643775,203229.0,1.00559416,13.40476919,35671.03132412,37682.26487567,268264.624126884,13468014.78566886,1296719.35073916,214600.0,15817336.3264326,,,,-0.02262611872806362,-0.01323036929303421,0.04136243532971961
2014-11-07,349.99,352.15,340.4,342.16,7243.12542476,2499855.123476415,0.036204490330349705,0.026277152522797543,219885.0,1.03634538,13.88055525,41618.01899107,36001.4891667,303181.174870355,13471864.78566885,1302335.88056353,218431.0,15031083.4516824,,,,0.009395749435029487,0.0639885540577832,0.06852904325878137
2014-11-08,342.16,347.75,340.6,345.39,3771.0324892,1296918.0872237827,0.028615830707380354,0.018605417363871668,221566.0,1.01476248,13.43627119,40400.06126893,31831.674746,295306.339159437,13475614.78566885,1310904.26708646,203021.0,10394357.9488067,,,,0.054592804622753864,0.05913329382375187,0.0705840077490459
2014-11-09,346.19,366.35,343.4,364.77,10537.15947888,3747246.1856178874,0.036759223565674,0.02890632119053431,170855.0,1.02534954,11.0808472,23787.32681279,18523.67465023,301212.465942625,13479439.78566885,1316167.91924902,178450.0,4760848.29478922,,,,0.004540489200998048,0.015991203126292288,0.15665010907627805
2014-11-10,365.37,377.77,357.3,366.43,19273.07459974,7113181.581326722,0.04301190724529885,0.04306772559974168,253202.0,1.07917955,15.22246314,29638.47764871,20047.66514961,295306.339159437,13483189.78556884,1325758.73174812,310037.0,18306397.1409816,,,,0.011450713925294153,0.15210961987528002,0.13865904189657968
2014-11-11,366.43,371.52,360.28,370.65,7702.42181852,2822651.366403974,0.037759964217020374,0.027142959128786025,214221.0,1.0847227,13.61210826,47951.47117034,40851.7988375,289400.212376248,13486864.78556884,1332858.40408096,225255.0,21182150.3405083,,,,0.14065890594998584,0.1272083279712856,0.07615632475521165
2014-11-12,370.09,434.8,369.85,426.63,44040.4020956,17871066.242391832,0.07406856877212921,0.07694623772898418,200922.0,1.09194006,13.19425748,30538.05878456,28115.20884787,253963.451677116,13490089.78556884,1335281.25401765,206602.0,7433740.23735037,,,,-0.013450577978700327,-0.06450258119477431,-0.12369846515544217
2014-11-13,426.64,453.92,381.55,420.93,49884.51198201,20963303.385907277,0.10564799555523814,0.10399589834875142,229329.0,1.25193043,15.4036244,79247.95661869,82076.82272078,289400.212376248,13493764.78556884,1332452.38791556,242890.0,64495368.9983399,,,,-0.051052003216073887,-0.11024788717674172,-0.07667884875601531
2014-11-14,417.85,420.3,382.95,399.98,21657.71043489,8611952.624508759,0.0760528916807439,0.07058887445813794,213181.0,1.24597359,14.06879253,82695.20380735,62085.55254523,285462.794520789,13497389.78556884,1353062.03917768,226119.0,88788091.9076277,,,,-0.05919588396066792,-0.025626845539941354,-0.03120849465273072
2014-11-15,399.97,407.22,369.0,376.99,14428.769070960001,5524035.864036615,0.06532306291392115,0.055011707889303145,223425.0,1.1770509,13.02026084,57884.5313604,47226.25273346,303181.174870355,13501239.78556884,1363720.31780462,245798.0,35046120.8006281,,,,0.03356903842072642,0.027987389307937118,-0.005612687137786984
2014-11-16,376.97,395.0,375.0,389.86,9680.49225548,3731653.815245516,0.047718235862777604,0.04076257423330288,174268.0,1.11736503,11.06059561,41397.59322168,46769.8448133,275619.249882141,13504739.78556884,1358348.066213,178544.0,24315365.1001688,,,,-0.005581649112789293,-0.03918172555851346,-0.028172342695394474
2014-11-17,389.86,415.0,375.0,387.69,24309.43918879,9629820.821540045,0.07556274106996717,0.06840510952327729,249080.0,1.15327838,12.99233136,36362.38917501,20243.82045777,295306.339159437,13508489.78540504,1374466.63493024,304236.0,14567246.0745971,,,,-0.033600076445724214,-0.02259069358260514,-0.08395596636444355
2014-11-18,388.72,394.64,371.0,374.88,15205.2559529,5773926.662215027,0.06494571615471055,0.05286925615902801,213572.0,1.14624262,13.69669185,64410.15235465,64492.29516859,283494.085593059,13512089.78540504,1374384.4921163,219481.0,31650743.8472331,,,,0.011009382863118915,-0.05035588991871945,-0.06525011299852393
2014-11-19,374.87,386.39,371.7,379.03,8984.9812234,3409538.9507507207,0.04846412199375039,0.0375481900386049,208693.0,1.10670813,13.08974611,56390.33975288,51077.959643,303873.503789399,13515939.78540504,1379696.87222618,223896.0,22239686.2458434,,,,-0.061365272781838426,-0.07625949586164296,-0.07080741511417826
2014-11-20,379.04,381.8,351.8,356.47,16380.89470034,5955469.825943478,0.05516681741909689,0.046936904484437464,212316.0,1.1187722,14.00438019,44631.51259501,34234.76376872,282468.877689125,13519464.78540504,1390093.62105247,225045.0,11664814.8505748,,,,-0.01489422307980452,-0.009442142332339821,0.0295748712215908
2014-11-21,356.47,358.49,342.05,351.2,15248.88656337,5361848.45529063,0.0502968989711992,0.043862535120366856,204567.0,1.05691479,12.63821984,39391.09796865,42435.02192835,276458.90156808,13522914.78530504,1387049.69709277,215746.0,15916205.9121525,,,,0.0054520807474648025,0.04446909430139532,0.06820668553057893
2014-11-22,351.19,365.93,350.7,353.12,6705.69768625,2407916.5991772064,0.043305769608991275,0.030660737305883427,196858.0,1.04171403,12.46442757,35079.10452259,33790.52386951,254422.322457581,13526089.78530504,1388338.27774585,204282.0,19985345.9902173,,,,0.03901701355393058,0.06275460478311433,0.06641819601046448
2014-11-23,354.29,373.5,353.01,367.17,7971.8468309,2899546.2444570134,0.03845968249495247,0.030541648769257045,180131.0,1.04704666,11.07895741,22487.51197245,21930.00832357,308512.107546988,13529939.78530504,1388895.78139473,193333.0,9229339.96835792,,,,0.023737591229183803,0.02740118245653375,0.0036157555670344663
2014-11-24,367.17,389.99,366.67,375.99,19079.67673317,7202766.995485241,0.05104534716490754,0.05021692009911961,249395.0,1.09252099,12.13866936,23345.92317887,21110.41943339,284472.203062807,13533489.78530504,1391131.28514021,314709.0,9405577.17289398,,,,0.0036635912273501516,-0.020121835662149253,-0.016113597168297536
2014-11-25,375.99,395.11,374.31,377.37,16156.69521149,6194803.855606533,0.047274811508554344,0.038821687750480165,211890.0,1.11975677,13.11267274,44110.62630403,37381.97610526,294488.829931216,13537164.78530504,1397859.93533898,220211.0,25771889.6674103,,,,-0.02378542688949935,-0.019777188395647637,-0.0013523728245462114
2014-11-26,377.05,379.22,363.38,368.5,13021.29404586,4825562.187609717,0.048380847244380805,0.03776604940052692,203972.0,1.11940193,11.75013422,44715.92983807,46170.4122245,264438.949325989,13540464.78530504,1396405.45295255,202687.0,19502803.3017734,,,,0.004008238493851725,0.022433054064953155,0.018791128061727117
2014-11-27,368.5,375.33,366.37,369.98,6218.38973362,2308303.6922458713,0.03979857839063309,0.029361469554770397,205408.0,1.09262566,12.48660385,35696.68929385,31448.3232531,274455.576194398,13543889.78530504,1400653.8189933,216267.0,14953367.8029912,,,,0.01842481557110124,0.01478288956787527,0.01882276217191976
2014-11-28,369.98,381.34,358.0,376.86,13791.86724228,5102398.823718239,0.05077489971231162,0.04042959239639018,208264.0,1.09877029,11.88325113,23959.611404,30872.90569496,282468.877689125,13547414.78530504,1393740.52470234,221600.0,6616648.96202667,,,,-0.00364192600322596,0.0003979466008184329,-0.0008760403538800432
2014-11-29,376.0,386.6,372.25,375.49,7252.09196527,2749878.7995070643,0.04156592300191613,0.030287421494204214,208778.0,1.13429879,11.54448536,38145.36034751,33026.95412495,296492.155304897,13551114.78530504,1398858.9309249,216116.0,19213640.3892262,,,,0.004039872604044492,0.0027658856493459677,0.010675456678187329
2014-11-30,375.48,381.99,373.32,377.01,3085.29878738,1160978.8115198668,0.041532954122069504,0.023142458633697904,187909.0,1.12906205,11.20697919,35640.64212032,29019.46588765,314522.083668033,13555039.78530502,1405480.10715757,193505.0,12535375.5642189,,,,-0.0012739869546984795,0.00663558407414303,-0.004466073297744627
2014-12-01,376.09,382.31,373.03,376.53,6937.82496739,2626344.224860746,0.046793243591550314,0.027497153857597424,277774.0,1.13677757,13.00332879,23997.64848024,20284.6268452,320532.059789078,13559039.78530502,1409193.12879261,347571.0,7817007.50429565,,,,0.007909571028841399,-0.0031920863430461898,-0.019767570943088446
2014-12-02,376.53,382.86,375.23,379.52,6550.77898256,2488852.092184569,0.03539314268820195,0.020533166463970173,227571.0,1.13825789,14.13945948,30606.01274289,29724.2045461,260432.298578626,13562289.78530502,1410074.9369894,246841.0,9078425.02866856,,,,-0.01110165737188763,-0.02767714197192989,-0.009318152979411373
2014-12-03,379.52,383.0,374.01,375.33,8457.23114708,3203060.6462557204,0.035678779365809626,0.02237425962477007,252787.0,1.1510639,14.17948175,42775.79228881,32444.23224295,300382.460137881,13566039.78530502,1420406.49703526,257597.0,8608492.06972627,,,,-0.0165754846000422,0.0017835043924761876,-0.00253431462423522
2014-12-04,376.61,378.99,360.0,369.16,12332.87330712,4573224.815176067,0.03635725379922581,0.0366202290413554,226744.0,1.13011906,13.44282229,38570.58174017,43367.01089185,230698.727588578,13568939.78530502,1415610.06788358,234166.0,10617263.5007948,,,,0.0183589889925184,0.014041169975807108,0.02170445052020252
2014-12-05,369.89,377.89,365.61,376.0,8600.51463149,3203743.83314657,0.03487107792833397,0.022609738879273672,227387.0,1.11229742,14.79137255,63637.55852276,32891.47636775,290362.191620107,13572589.78525042,1446356.15003859,242301.0,11551209.2795528,,,,-0.004317819016711404,0.0033454615276838906,-0.0398805052363
2014-12-06,376.0,376.99,371.31,374.38,2386.1287834,893655.5081581927,0.03395315368978387,0.0195092943704024,227490.0,1.1410958,12.36044409,48793.47372904,40698.09935654,310250.01296395,13576489.78525042,1454451.52441109,263507.0,11687436.7541728,,,,0.007663280544395515,-0.03556268621958856,-0.0615549251339965
2014-12-07,375.05,377.5,373.16,377.26,2490.66834657,936710.333519959,0.03345510625131119,0.01525617139980005,186079.0,1.13129289,10.97776023,28044.82195014,27132.93525896,272463.152410648,13579914.78525042,1455363.41110227,192446.0,5362558.47287891,,,,-0.04322596676398392,-0.06921820567839183,-0.08878167741410162
2014-12-08,376.03,377.26,359.01,361.3,12336.72926731,4525732.1673482545,0.03776626980679465,0.026649579290089927,259501.0,1.13597735,10.95975649,24707.8612686,18616.74327161,250586.548932421,13583064.78525039,1461454.52909926,299194.0,3551356.14565123,,,,-0.025992238914407984,-0.045555710650117744,-0.03492328996086624
2014-12-09,362.74,364.59,343.97,352.03,19034.12180696,6687902.157422601,0.047824679694865826,0.046754623234763856,242048.0,1.10418082,15.72968592,53818.46256205,48548.93346326,324171.48790464,13587139.78525039,1466724.05819805,244766.0,13263118.0009861,,,,-0.019563471735709825,-0.008931051046458211,0.0005963622083118273
2014-12-10,352.02,353.74,345.0,345.21,6964.18847778,2436441.5602911743,0.040210189472475844,0.026446013360487557,225674.0,1.06761307,12.78669992,38104.52208453,40780.95273944,282407.06308257,13590689.78525039,1464047.62754314,229904.0,22379031.5935335,,,,0.010632420689251508,0.020159833944021578,0.018540308366643735
2014-12-11,345.22,364.43,339.8,348.9,16159.74714638,5713328.520788834,0.04988490180035036,0.045258652154833226,223236.0,1.06041309,12.53369367,35803.26169889,38664.86200905,284395.845216954,13594264.78525039,1461186.02723298,224684.0,8175307.23430432,,,,0.009527413254770056,0.007907887677392257,0.02160499106978827
2014-12-12,348.88,358.59,348.0,352.24,8079.63021756,2859831.2185771386,0.03880435423808295,0.024665571185765657,217332.0,1.06328138,11.95133097,42777.14207935,44960.29556531,294339.755888875,13597964.78525039,1459002.87374702,221900.0,21012379.4481534,,,,-0.0016195255773777872,0.012077577815018087,-0.009240839245071254
2014-12-13,353.33,354.41,347.03,351.67,3845.24282719,1347297.9168174912,0.03447800058898563,0.02186145767082325,217065.0,1.07767689,11.34793667,28703.45484976,32642.56826705,280418.280948185,13601489.78525037,1455063.76032973,227778.0,8487521.04063607,,,,0.0136971033923959,-0.007621313667693509,-0.0664835209679925
2014-12-14,351.67,359.3,347.44,356.52,6538.8930965,2315190.112618395,0.038106117420797635,0.022712817412958164,180986.0,1.06591465,10.2099923,28439.04741227,30251.13716845,290362.191620107,13605139.78525037,1453251.67057355,181252.0,5891016.1420516,,,,-0.021318417060089422,-0.08018062436038838,-0.1018387937181082
2014-12-15,357.3,357.3,346.21,349.0,8092.84138056,2839422.1399928243,0.028320066524106558,0.01988943982356026,284878.0,1.08689147,12.45952676,19895.79697701,18037.44541644,280418.280948185,13608664.78525037,1455110.02213412,337385.0,6475774.11157489,,,,-0.058862207300298945,-0.08052037665801881,-0.10992360094032974
2014-12-16,348.85,349.35,327.34,329.05,18183.37192451,6138131.330760161,0.04979979593941493,0.03505466668082667,248144.0,1.06028962,14.49216224,32382.56284583,27925.74338419,280418.280948185,13612189.78525037,1459566.84159576,262793.0,8119206.27373367,,,,-0.02165816935771988,-0.05106139364003073,-0.03312113434851962
2014-12-17,329.05,335.99,315.23,322.0,22891.99364168,7391034.445460382,0.05863933452733332,0.042643557499316406,252332.0,1.00469489,14.7606841,49469.33376567,44607.56817338,284395.845216954,13615764.78525036,1464428.60718805,275035.0,20019868.3980538,,,,-0.02940322428231084,-0.011462964990799681,0.029950693120024397
2014-12-18,321.96,325.61,304.99,312.67,21603.61278539,6778452.67411254,0.054832257849209344,0.04632882986350988,242691.0,0.98028857,15.06836257,57441.86768486,48642.2017821,251585.071833534,13618964.78525035,1473228.27309081,256953.0,22419662.3031589,,,,0.01794025929151122,0.05935391740233528,0.02320392404340373
2014-12-19,312.65,320.0,307.11,318.33,15995.61891376,5015366.590965628,0.0481124338653574,0.03784658318364144,238736.0,0.96077271,13.68950064,64225.70336969,64134.78871329,253027.240872936,13622189.78525035,1473319.18774721,260892.0,25465105.2753868,,,,0.041413658110824085,0.005263664751892568,0.04072020816971683
2014-12-20,318.58,333.0,316.52,331.79,11378.8885085,3695631.767730806,0.03754807357305123,0.027251841672312687,223509.0,0.97619248,14.73435045,42621.36337626,43815.95410006,268718.852710017,13625614.78525035,1472124.59702341,254801.0,15131133.647828,,,,-0.036149993358931584,-0.0006934499411072582,0.01534327478273028
2014-12-21,331.77,332.31,318.78,320.01,6358.0824846000005,2065021.9996441754,0.03682690950618466,0.030660298305787755,251036.0,1.01306177,12.05550894,35498.35513517,38192.69440398,262834.498271112,13628964.78525035,1469430.2577546,281198.0,13159576.8147131,,,,0.03545654341782442,0.05149326814166193,0.009485819180110898
2014-12-22,320.88,333.99,319.9,331.56,11812.76642619,3891633.1420056587,0.0490050998660996,0.04024552828536142,237992.0,0.98778637,11.42406874,25302.87002664,18112.78147752,258911.595311842,13632264.78525034,1476620.34630372,254863.0,8555824.77888976,,,,0.01603672472383755,-0.025970724237713537,-0.03592538866060084
2014-12-23,332.52,338.99,327.49,336.92,7679.77400906,2563702.7839714186,0.03531893964204854,0.028778628308576575,260678.0,1.0214974,14.10383881,46859.62932756,51779.90430728,321678.042660167,13636364.78525033,1471700.071324,262398.0,12986789.4525058,,,,-0.042007448961551036,-0.05196211338443834,-0.026009072950523952
2014-12-24,336.9,336.9,320.92,323.06,5884.87599768,1936643.8705993844,0.03324273446606742,0.024295753925787617,244340.0,1.03954357,14.2600858,52570.47511409,112750.52644563,294217.721945275,13640114.78525033,1411520.01999246,255759.0,8863837.84240136,,,,-0.009954664422887278,0.015998376011027104,-0.02060961412378481
2014-12-25,323.03,323.72,316.63,319.86,3888.24814964,1242745.2445710197,0.03832867960978711,0.02569596847433792,186732.0,0.99961153,10.78322904,31484.88323042,22082.87924239,300102.07638418,13643939.78525033,1420922.02398049,192576.0,8083373.12934432,,,,0.025953040433914328,-0.010654949700897523,-0.006964734035714542
2014-12-26,319.85,332.0,316.64,328.27,6406.26442873,2085782.8175065652,0.036354061063685966,0.03360654974075834,166473.0,0.98749454,9.30466678,34072.14878912,24323.73868508,309909.333782356,13647889.78525033,1430670.43408453,179583.0,5226310.51534043,,,,-0.036607990134811925,-0.03291777446962894,-0.047601301585051464
2014-12-27,329.31,329.31,311.63,316.47,8687.53555717,2759972.8259017747,0.048574729797301465,0.0346613585565876,192091.0,1.01929944,19.68189244,29527.97597159,31842.8082129,298140.624904545,13651689.78525033,1428355.60184322,205834.0,8184340.62690587,,,,0.003690215665182988,-0.010993311450239455,-0.01721048312353076
2014-12-28,316.47,319.56,311.22,317.64,4121.07585359,1299107.2255915208,0.04011920328755677,0.025543495357553382,210729.0,0.97876537,17.12967516,32695.25116731,31888.69191476,298140.624904545,13655489.78525033,1429162.16109577,228017.0,9989574.17063746,,,,-0.014683527115422512,-0.020900698788713677,0.010522457103005693
2014-12-29,317.64,320.14,310.26,313.01,6929.62620397,2180027.7828091276,0.033743266831608824,0.027767212781146768,263683.0,0.98276009,11.91773665,18156.83659182,20225.47579116,331485.300058343,13659714.78525033,1427093.52189643,300253.0,5722565.7618363,,,,-0.006217171673291221,0.025205984218428106,0.0025525683110737625
2014-12-30,313.36,316.77,310.0,311.07,8885.65978227,2779382.4159930404,0.03776136842121978,0.026154342313621168,204682.0,0.97130504,15.84402414,32554.40483466,31410.19813843,321678.042660167,13663814.78525033,1428237.72859266,205613.0,6489540.31011888,,,,0.03142315589171948,0.008769739984364904,0.013887116821115186
2014-12-31,311.1,321.0,310.69,321.0,6338.20111979,2001812.8714471867,0.04002356024184116,0.023719027620922685,204192.0,0.9677018,12.52982725,27116.35478684,26307.95015019,306495.476137719,13667689.78525033,1429046.13322931,218392.0,7358169.69964947,,,,-0.022653415907354403,-0.017536039070604168,-0.12953405219190228
2015-01-01,321.0,321.0,312.6,313.81,3087.43655395,974268.9859060454,0.028876319971496683,0.02091243488870035,177886.0,1.00093553,11.19807656,33261.97620367,30117.05069523,307081.470445709,13671489.78525033,1432191.05873775,188284.0,7020092.01376764,,,,0.005117376836750222,-0.10688063628454783,-0.1728386040763453
2015-01-02,313.81,317.01,311.96,315.42,3468.28137523,1092311.8758803478,0.028448793343816073,0.01898393817882408,145765.0,0.98274685,8.19708968,16655.56982292,13800.81614303,333345.017260144,13675614.78521033,1435045.81241764,152648.0,3603247.13544995,,,,-0.11199801312129817,-0.17795598091309553,-0.13060986031589722
2015-01-03,315.42,316.58,280.0,282.0,21752.71914628,6477158.897325905,0.05005169357173265,0.04864684665513223,212932.0,0.98668726,12.33977385,21262.64840605,26052.29978807,333345.017260144,13679739.78521033,1430256.16103562,241133.0,3287344.94873674,,,,-0.0659579677917974,-0.018611847194599,-0.018611847194599
2015-01-04,280.0,289.39,255.0,264.0,41441.27855287,11267570.022527762,0.08658920637687896,0.09211164338594167,241755.0,0.89443575,11.68691488,50493.72810347,52115.73902057,327284.198764505,13683789.78496462,1428634.15011852,266646.0,22534237.8030123,,,,0.04734612059719842,0.04734612059719842,0.04734612059719842
2015-01-05,264.55,280.0,264.07,276.8,9528.27100203,2598015.7575342306,0.04132583816201894,0.04305738018691994,235011.0,0.826303,21.57327749,64566.61293099,70179.47079963,347486.927083302,13688089.78496462,1423021.29224988,244195.0,35897507.4312892,,,,0.0,0.0,0.0
2015-01-06,276.8,276.8,276.8,276.8,0.0,0.0,0.0,0.0,242515.0,0.86470946,15.99976518,51721.86587131,57975.42185661,315162.561773228,13691989.78496462,1416767.73626458,264832.0,18947301.0786369,,,,0.0,0.0,0.06018249757232226
2015-01-07,276.8,276.8,276.8,276.8,0.0,0.0,0.0,0.0,215554.0,0.90423431,13.0111396,36423.21763871,45420.51905953,319203.107436987,13695939.78496462,1407770.43484376,224039.0,12131710.9966225,,,,0.0,0.06018249757232226,-0.004380969732555211
2015-01-08,276.8,276.8,276.8,276.8,0.0,0.0,0.0,0.0,204697.0,0.93577843,13.31170565,44836.2304695,50932.56479495,282838.196463153,13699439.78496462,1401674.10051831,215934.0,11297603.003985,,,,0.06018249757232226,-0.004380969732555211,-0.03833382331936904
2015-01-09,276.8,305.0,272.45,293.97,9914.24959431,2901080.639105992,0.08211553488579981,0.06965560599623109,230454.0,0.89651769,16.02188773,40095.35451577,42516.82080804,296980.106286311,13703114.78496462,1399252.63422604,265946.0,11703050.871638,,,,-0.06456346730487748,-0.09851632089169145,-0.09465726512931735
2015-01-10,293.89,295.0,271.03,275.59,29448.777845200002,8366111.860623935,0.04623389886947717,0.0402714147931749,237524.0,0.9241025,15.13320827,62296.52208263,77947.22137333,282838.196463153,13706614.78496462,1383601.93493534,271077.0,12940253.3803496,,,,-0.03395285358681385,-0.030093797824439876,-0.19396423652955672
2015-01-11,275.6,280.94,262.08,266.39,12758.94904418,3479027.0972720296,0.03834176298956465,0.03699998302099739,274443.0,0.87375367,15.4105739,54664.42460211,63488.57648865,296980.106286311,13710289.78496462,1374777.7830488,332896.0,17049851.9922344,,,,0.003859055762374049,-0.16001138294274286,-0.44090305290517984
2015-01-12,266.34,272.43,263.54,267.42,10478.25021362,2824273.763020533,0.03468675776950196,0.03121978119742364,249636.0,0.85069708,13.18200571,59401.995144,56560.98693254,313142.288941348,13714164.78496462,1377618.79126026,268093.0,11000125.2576467,,,,-0.1638704387051169,-0.44476210866755395,-0.2370571139328568
2015-01-13,267.1,268.15,216.0,227.0,60556.16271657,14280002.912668144,0.13378157776033414,0.11813280159565699,222808.0,0.85146752,33.11612285,71037.09622164,64124.55256111,291349.141441684,13717714.78496462,1384531.33492079,244475.0,9921595.30993499,,,,-0.28089166996243714,-0.07318667522774007,-0.08726771741111132
2015-01-14,227.01,230.89,152.4,171.41,124188.88508262,23568525.70840326,0.33703950760549006,0.26404095149372053,250066.0,0.71350593,15.11597283,112070.6104502,104357.23792254,277602.083462638,13720889.78496462,1392244.70744845,255680.0,54155527.4924865,,,,0.20770499473469703,0.19362395255132572,0.1527078165363345
2015-01-15,172.0,233.9,168.5,210.98,83488.41618527,17320011.257232487,0.188851871406469,0.17479947671758583,257446.0,0.56357972,15.62269978,152620.20715903,148392.19516009,316947.260646319,13724514.78496462,1396472.71944739,275778.0,81450210.8946484,,,,-0.014081042183371315,-0.054997178198362445,0.0041151348189055895
2015-01-16,210.69,223.15,198.04,208.03,34723.34835252,7325978.785954973,0.10346630154952736,0.10018939748476695,262427.0,0.68179854,17.11757064,93960.60654651,91889.31263195,330062.319707546,13728289.78463702,1398544.01336195,300792.0,60850293.7638966,,,,-0.040916136014991195,0.0181961770022769,0.039168944131852235
2015-01-17,208.02,212.84,192.17,199.69,19121.88947943,3834349.981358735,0.07694609201282308,0.06767509459812374,246341.0,0.66753485,14.57208331,72738.22267594,91228.92253668,303832.201585092,13731764.78463702,1380053.31350121,270759.0,27281700.964668,,,,0.05911231301726791,0.08008508014684332,0.053431824369725316
2015-01-18,199.69,222.0,195.02,211.85,18205.18036191,3821514.1397998235,0.09773233339373803,0.08030620583443746,272389.0,0.64325099,13.14946231,47777.56444994,49537.50469171,301646.358408221,13735214.78463702,1378293.37325944,323374.0,15375696.2332593,,,,0.02097276712957541,-0.005680488647542578,0.06977613793666362
2015-01-19,211.85,220.94,207.7,216.34,13037.399109420001,2780142.0266225594,0.05877839593539586,0.05513324855822966,247184.0,0.68000493,13.91845739,49058.11809522,42236.10324643,334434.006061289,13739039.78463702,1385115.38810823,267931.0,19644398.4653558,,,,-0.026653255777117996,0.04880337080708821,0.07881169306967065
2015-01-20,216.01,216.81,201.98,210.65,14129.24018574,2974312.006615308,0.07177228284304252,0.05733063040872788,255010.0,0.69895138,14.46383358,47392.11093361,45593.69265305,314761.417469448,13742639.78463702,1386913.80638879,272794.0,11342026.9617465,,,,0.07545662658420624,0.1054649488467886,0.10358348074708296
2015-01-21,211.94,228.9,205.0,227.16,23160.65691071,5034585.835043699,0.05984550389908157,0.057065270430710524,234321.0,0.68366065,14.63209011,54776.31337859,54327.55314602,257929.494870797,13745589.78463702,1387362.56662136,259668.0,15998623.1116892,,,,0.030008322262582387,0.028126854162876698,0.0925610426879852
2015-01-22,227.75,239.0,226.01,234.08,25405.32961321,5915538.442806131,0.07085977688529271,0.057438861149125164,215260.0,0.73912676,12.81696748,77959.19086714,89233.58084779,325690.633353804,13749314.78463701,1376088.17664071,226997.0,20129703.5077973,,,,-0.00188146809970562,0.06255272042540275,0.08681555581290207
2015-01-23,234.08,240.0,225.55,233.64,15268.26848621,3540847.919684022,0.051978946974284956,0.05010261414954111,230504.0,0.75789177,13.72463626,64600.14951969,54414.99503203,295088.828877607,13752689.78463701,1386273.33112837,238362.0,22158272.4224227,,,,0.06443418852510838,0.08869702391260761,0.16226209117608584
2015-01-24,233.64,249.99,230.03,249.19,13793.77647935,3337061.994669488,0.055333789240738965,0.04340746853455656,216750.0,0.75661441,13.94772383,58289.56576225,69124.45317106,271044.553932025,13755789.78463701,1375438.44371956,232288.0,14712969.3996887,,,,0.02426283538749933,0.09782790265097743,0.05765768500359168
2015-01-25,249.33,257.0,241.33,255.31,28760.92842785,7194081.804616134,0.06971297768430432,0.06335627899843091,201529.0,0.8081469,11.14573254,41889.88462822,45212.99212954,275416.240285767,13758939.78463701,1372115.33621824,210799.0,15180829.3928739,,,,0.07356506726347803,0.03339484961609243,-0.07835012186971461
2015-01-26,254.67,309.9,254.67,274.8,55829.61359418,15762085.920522673,0.14390590225913133,0.13399054114283238,318167.0,0.8258294,13.24394967,38935.4682107,45635.9491942,273230.397108896,13762064.78463701,1365414.85523474,370748.0,23849444.3177405,,,,-0.040170217647385716,-0.15191518913319263,-0.15310198196523803
2015-01-27,274.76,278.51,243.1,263.98,21159.82627628,5462401.782605826,0.0892064224441625,0.08570555719862778,263343.0,0.89147229,16.0199841,104118.41560033,90228.96570585,277602.083462638,13765239.78463701,1379304.30512922,277917.0,82213165.4934539,,,,-0.11174497148580693,-0.11293176431785228,-0.1422386792051423
2015-01-28,263.97,266.45,225.91,236.07,28092.33473262,6906616.944309113,0.10109886535792444,0.09638293014484847,249279.0,0.86202293,13.98880719,53295.25131154,59499.82546288,317507.026636064,13768964.78463701,1373099.73097788,252880.0,30033873.1883647,,,,-0.0011867928320453362,-0.03049370771933546,-0.08469195338217293
2015-01-29,236.07,242.18,220.0,235.79,26012.16941088,6036163.003117194,0.08170410996554149,0.07254753154618929,198841.0,0.76846781,11.59524688,58083.62427782,65004.69820655,336476.453109996,13773064.78463701,1366178.65704915,188464.0,32513823.2196789,,,,-0.029306914887290043,-0.0835051605501276,-0.03829997850142525
2015-01-30,235.12,244.98,225.52,228.98,20614.83694356,4828499.59758626,0.07656610808841305,0.058365571459244474,217393.0,0.76357085,12.50188755,68434.05207882,62542.19838306,336476.453109996,13777164.78463701,1372070.51074491,229990.0,24241456.3473052,,,,-0.05419824566283756,-0.008993063614135176,0.040608852757464634
2015-01-31,228.96,234.8,215.75,216.9,19208.27905286,4374547.089983367,0.06683893647009931,0.05205996023829929,193117.0,0.74804548,10.99797737,53427.63662819,62903.42345829,283132.625177924,13780614.78463701,1362594.72391481,208657.0,19867177.9393425,,,,0.04520518204870236,0.09480709842030215,0.04986535051062677
2015-02-01,218.04,233.0,208.48,226.93,18408.25262142,4080473.649221419,0.0708341788134897,0.06357463712698513,276120.0,0.71163625,12.57748445,47409.14885982,53055.27251445,340579.824489386,13784764.78463701,1356948.60026018,310378.0,18062621.6217067,,,,0.049601916371600024,0.004660168461924348,0.00030841759987159935
